date,open,high,low,close,volume
2018-01-31,9995,10299.95,9601.02,10099.99,8041160192
2018-02-01,10099.99,10166.25,8400,9014.23,9959400448
2018-02-02,9014.22,9090.08,7540,8787.52,12726899712
2018-02-03,8787.52,9499,8115.48,9240,7263790080
2018-02-04,9227.8,9350,7859,8167.91,7073549824
2018-02-05,8167.9,8349.16,6425.75,6905.19,9285289984
2018-02-06,6905.2,7948.89,5873,7688.46,13999800320
2018-02-07,7688.47,8650,7212.82,7575.75,9169280000
2018-02-08,7575.76,8625,7550,8218.1,9346750464
2018-02-09,8218.07,8700,7750,8671.01,6784820224
2018-02-10,8671,9090,8155,8547.49,7780960256
2018-02-11,8547.48,8547.49,7851,8072.99,6122189824
2018-02-12,8073,8950,8072.99,8872.28,6256439808
2018-02-13,8872.27,8925,8393.1,8520.01,5696719872
2018-02-14,8520.01,9482.5,8520,9472.98,7909819904
2018-02-15,9472.98,10249.81,9342.46,10031.23,9062540288
2018-02-16,10031.23,10307.68,9729.58,10167.49,7296159744
2018-02-17,10167.49,11149,10057,11121.5,8660880384
2018-02-18,11121.5,11299.1,10159,10380.04,8744009728
2018-02-19,10380.03,11274.11,10297.39,11140,7652089856
2018-02-20,11140,11775,11000,11235.57,9926540288
2018-02-21,11235.57,11279.99,10250,10454.27,9405339648
2018-02-22,10453.83,10900,9715.27,9830,8040079872
2018-02-23,9830,10390.77,9576.43,10144.99,7739500032
2018-02-24,10144.99,10494.14,9372.72,9688.62,6917929984
2018-02-25,9688.61,9850,9324.75,9597.99,5706939904
2018-02-26,9600,10447.74,9404,10300,7287690240
2018-02-27,10300,10845.07,10133.33,10566.57,6966179840
2018-02-28,10556.3,11044,10263,10307.27,6936189952
2018-03-01,10307.26,11075,10213.99,10895.92,7317279744
2018-03-02,10895.93,11149,10765,11000,7620590080
2018-03-03,11000.01,11494.57,11000,11432.5,6690570240
2018-03-04,11432.51,11487,11041,11469.9,6084149760
2018-03-05,11469.9,11645.74,11339,11377.54,6468539904
2018-03-06,11371.5,11395.63,10565.85,10700,6832169984
2018-03-07,10700,10894,9400,9920,8797910016
2018-03-08,9925,10098,9050,9304.9,7186089984
2018-03-09,9304.9,9410,8370,9255,8704190464
2018-03-10,9255,9518.77,8720.08,8795.44,5386319872
2018-03-11,8795.45,9760,8516,9533.88,6296370176
2018-03-12,9533.88,9890,8782.69,9120,6457399808
2018-03-13,9120,9472.88,8855,9145.41,5991139840
2018-03-14,9145.42,9340,7931,8207.03,6438230016
2018-03-15,8207.02,8400,7666,8259.99,6834429952
2018-03-16,8260,8600,7911,8275,5289379840
2018-03-17,8274.09,8349.82,7751,7865.02,4426149888
2018-03-18,7857.59,8302.73,7310,8192,6639190016
2018-03-19,8192,8757.5,8108.31,8589,6729110016
2018-03-20,8589,9046.26,8316.15,8900,6361789952
2018-03-21,8900,9174,8745,8891.81,6043129856
2018-03-22,8891.81,9073.93,8467.27,8715.09,5530390016
2018-03-23,8715.09,8927.81,8280.04,8927.1,5954120192
2018-03-24,8927.8,8999,8508,8531.34,5664600064
2018-03-25,8531.96,8670,8359.45,8452.96,4569880064
2018-03-26,8453,8498,7854,8145,5921039872
2018-03-27,8144.99,8219.99,7757,7793.61,5378250240
2018-03-28,7793.61,8088,7727.76,7942.72,4935289856
2018-03-29,7942.73,7957,6905,7079.99,6361229824
2018-03-30,7080,7275.35,6600,6848.01,6289509888
2018-03-31,6848.01,7200,6780,6928.5,4553269760
2018-04-01,6928.5,7044.46,6450,6816.01,4532100096
2018-04-02,6816.01,7100,6777.28,7045.01,4333440000
2018-04-03,7045.01,7520,7016.8,7424.9,5499700224
2018-04-04,7424.91,7424.91,6708.46,6791.68,4936000000
2018-04-05,6791.68,6933.11,6568.64,6785.85,5639320064
2018-04-06,6785.86,6847,6518.88,6619.01,3766810112
2018-04-07,6619.01,7064.64,6605.08,6894.01,3976610048
2018-04-08,6894.01,7099.99,6880,7020.01,3652499968
2018-04-09,7020.01,7169.53,6617,6771.13,4894060032
2018-04-10,6771.14,6893.29,6661.19,6824.99,4272750080
2018-04-11,6825,6974,6806.01,6942.99,4641889792
2018-04-12,6943,8050,6767.77,7916,8906250240
2018-04-13,7915.99,8220,7760,7893.19,7764460032
2018-04-14,7893.19,8150,7830,8003.11,5191430144
2018-04-15,8003.12,8392.56,8003.11,8355.25,5244480000
2018-04-16,8355.24,8398.98,7905.99,8048.93,5631309824
2018-04-17,8048.92,8162.5,7822,7892.1,6900879872
2018-04-18,7892.11,8243.99,7879.8,8152.05,6529909760
2018-04-19,8152.05,8300,8101.47,8274,7063209984
2018-04-20,8274,8932.57,8216.21,8866.27,8438110208
2018-04-21,8866.27,9038.87,8610.7,8915.42,7548550144
2018-04-22,8915.42,9015,8754.01,8795.01,6629899776
2018-04-23,8795,8991,8775.1,8931.3,6925190144
2018-04-24,8931.31,9728.56,8930,9645.1,10678800384
2018-04-25,9645,9763.49,8602.43,8865.98,11083100160
2018-04-26,8865.98,9318,8660,9272.12,8970559488
2018-04-27,9272.12,9369,8910,8922.55,7566289920
2018-04-28,8922.56,9447,8863.42,9329.99,7805479936
2018-04-29,9329.99,9512.5,9179.99,9389.01,8853000192
2018-04-30,9389.01,9447,9110.88,9243.83,8673920000
2018-05-01,9243.83,9245.37,8831.21,9072.29,7713019904
2018-05-02,9072.29,9251.05,8990,9190.48,7558159872
2018-05-03,9190.47,9800,9131,9725.74,10207299584
2018-05-04,9725.74,9745,9451.5,9685,8217829888
2018-05-05,9685,9948.12,9660.28,9800,7651939840
2018-05-06,9799.99,9880,9390,9600,7222280192
2018-05-07,9600,9619.55,9162.85,9356.25,7394019840
2018-05-08,9356.25,9463.13,9050,9177.81,7415869952
2018-05-09,9177.81,9370,8960,9300.08,7226890240
2018-05-10,9300.08,9386.32,9001.01,9010.51,6906699776
2018-05-11,9010.51,9010.51,8351,8403.33,8488520192
2018-05-12,8403.33,8658.57,8223.43,8475,6821380096
2018-05-13,8474.31,8774.32,8345,8686.1,5866379776
2018-05-14,8686.1,8880.01,8289.79,8670,7364149760
2018-05-15,8670,8847,8420.45,8477.46,6705710080
2018-05-16,8477.47,8500,8103.33,8344.01,6760220160
2018-05-17,8344.01,8483.48,8001,8059,5862530048
2018-05-18,8059,8280,7927.21,8238.51,5764190208
2018-05-19,8238.51,8390,8152.54,8235.6,4712399872
2018-05-20,8235.6,8600,8172,8516.86,5191059968
2018-05-21,8516.86,8584.39,8309.23,8393.44,5154990080
2018-05-22,8393.43,8400,7950,7987.7,5137010176
2018-05-23,7987.7,8030.06,7433.19,7505,6491120128
2018-05-24,7505.01,7734.99,7269,7584.15,6049220096
2018-05-25,7584.15,7661.85,7326.94,7459.11,4867829760
2018-05-26,7459.11,7640.46,7287.23,7337.95,4051539968
2018-05-27,7337.94,7392.7,7229.01,7346.64,4056519936
2018-05-28,7346.64,7444.8,7087,7107.94,5040600064
2018-05-29,7107.94,7524.99,7058,7460,5662660096
2018-05-30,7460,7557.78,7272.71,7380.01,4922540032
2018-05-31,7380,7609.99,7340,7485,5127130112
2018-06-01,7485,7599.99,7351.01,7514.32,4921460224
2018-06-02,7514.32,7697.09,7440,7636.42,4939299840
2018-06-03,7636.41,7777,7583.24,7706.37,4851760128
2018-06-04,7706.37,7747.57,7447.61,7487.37,4993169920
2018-06-05,7487.37,7677.5,7355,7612.51,4961739776
2018-06-06,7612.51,7691,7484,7655,4692259840
2018-06-07,7655,7747,7635,7684.93,4485799936
2018-06-08,7684.93,7690,7536.58,7618.8,4227579904
2018-06-09,7616,7680,7468,7496.4,3845220096
2018-06-10,7496.41,7496.41,6652,6770.31,5804839936
2018-06-11,6770.31,6913.83,6666.66,6881,4745269760
2018-06-12,6881,6885.84,6450,6544.99,4654380032
2018-06-13,6549.47,6618.95,6135,6302.32,5052349952
2018-06-14,6302.32,6750,6269,6638.49,5138710016
2018-06-15,6638.49,6660,6370,6391.22,3955389952
2018-06-16,6385.7,6549.99,6330,6484.29,3194170112
2018-06-17,6484.3,6570.01,6428.14,6447.16,3104019968
2018-06-18,6447.15,6807.64,6385,6709.02,4039200000
2018-06-19,6709.19,6829.06,6670.01,6736.41,4057029888
2018-06-20,6736.41,6817,6557.66,6756.1,3888640000
2018-06-21,6759.54,6787,6682.3,6719.01,3529129984
2018-06-22,6719.01,6725,5921.21,6059.82,5079810048
2018-06-23,6059.82,6250,6040.01,6178.29,3431360000
2018-06-24,6178.29,6255.8,5777,6149.99,4566909952
2018-06-25,6150,6340.01,6070.13,6246,5500810240
2018-06-26,6246.01,6271,6006.39,6074.95,3279759872
2018-06-27,6074.01,6175.43,5983.56,6132.17,3296219904
2018-06-28,6132.16,6161.47,5816.6,5851.66,3467800064
2018-06-29,5850.25,6299.99,5790.01,6202.36,3966230016
2018-06-30,6202.36,6520.15,6185,6383.19,4543860224
2018-07-01,6383.19,6424.14,6256.76,6349.5,4788259840
2018-07-02,6349.5,6669.99,6270.01,6611.79,4396930048
2018-07-03,6611.79,6673.99,6465,6502.62,4672309760
2018-07-04,6502.62,6796.62,6411.51,6587.47,4176689920
2018-07-05,6587.46,6700,6449.5,6532.95,4999240192
2018-07-06,6532.96,6639,6452.2,6600,4313959936
2018-07-07,6599.99,6843.26,6512,6753.28,3961080064
2018-07-08,6753.29,6778.31,6671,6701.97,3386210048
2018-07-09,6701.97,6815.82,6625,6664.01,3718129920
2018-07-10,6664.01,6679.47,6279,6303.7,4052430080
2018-07-11,6303.69,6400,6281.01,6390.04,3644859904
2018-07-12,6390.04,6390.04,6075.01,6249.75,3770170112
2018-07-13,6246.68,6335.09,6121.53,6216.29,3805400064
2018-07-14,6216.29,6323.68,6187,6248.65,2923670016
2018-07-15,6248.65,6385.35,6233.26,6348.73,3285459968
2018-07-16,6348.73,6750,6330.3,6728.81,4725799936
2018-07-17,6728.8,7472.5,6663.51,7315.01,5961950208
2018-07-18,7315,7584.85,7229.89,7378.99,6103410176
2018-07-19,7378.99,7581,7281.42,7470.01,5111629824
2018-07-20,7470.01,7687,7259.76,7334.46,4936869888
2018-07-21,7334.46,7444.77,7204.32,7408,3726609920
2018-07-22,7408,7569.69,7327.75,7397.8,3695460096
2018-07-23,7400,7809,7378.26,7720.09,5132480000
2018-07-24,7720.08,8488,7695.99,8385.5,7277689856
2018-07-25,8390.04,8482.84,8042,8157.15,5845400064
2018-07-26,8157.15,8290,7840,7931.99,4899089920
2018-07-27,7932,8276.55,7787.29,8184.21,5195879936
2018-07-28,8182.64,8230,8065,8228.9,3988750080
2018-07-29,8227.38,8289.96,8127.87,8216.34,4107190016
2018-07-30,8216.33,8274.92,7850,8170.01,5551400000
2018-07-31,8170,8173.57,7629.48,7727.27,5287530000
2018-08-01,7727.28,7750,7437,7603.99,4797620000
2018-08-02,7603.99,7707.54,7462,7533.92,4214110000
2018-08-03,7533.92,7538.53,7285,7414.08,4627150000
2018-08-04,7414.08,7495,6940,7005,4268390000
2018-08-05,7005,7086.52,6880,7030.01,3679110000
2018-08-06,7030,7163,6840,6938,3925900000
2018-08-07,6938,7152,6647.07,6718.22,4682800000
2018-08-08,6718.22,6718.22,6121.04,6282.5,5064430000
2018-08-09,6282.5,6633.21,6177.51,6546.45,4267040000
2018-08-10,6546.46,6584.8,6015,6146.01,4528680000
2018-08-11,6146.01,6485.76,6003,6235.56,4047850000
2018-08-12,6236,6482,6169.46,6316.01,5665250000
2018-08-13,6316,6544.99,6139.57,6253.67,4083980000
2018-08-14,6253.67,6258.32,5900,6195.01,5301700000
2018-08-15,6195,6636,6189,6269.01,4895450000
2018-08-16,6269.01,6475.01,6200,6315.9,4328420000
2018-08-17,6315.9,6585.5,6290.39,6585.49,4992990000
2018-08-18,6585.5,6613.23,6312,6396.64,3984520000
2018-08-19,6396.63,6547.34,6328.45,6489.53,3311170000
2018-08-20,6489.53,6525,6227.71,6258.74,3665100000
2018-08-21,6258.74,6490,6249.12,6475.89,3377180000
2018-08-22,6475.89,6890.65,6250,6359.99,4668110000
2018-08-23,6359.99,6568.37,6348.69,6526.36,3426180000
2018-08-24,6526.36,6725,6451.55,6690.88,4097820000
2018-08-25,6690.88,6790,6668,6737.52,3312600000
2018-08-26,6737.52,6773,6572,6709.98,3295500000
2018-08-27,6709.98,6947.6,6654.13,6911.9,4019000000
2018-08-28,6911.9,7128,6864.96,7071.01,4659940000
2018-08-29,7071.01,7119,6907.42,7030.9,4145880000
2018-08-30,7030.92,7048.66,6790,6983,4463250000
2018-08-31,6983,7090.46,6884.49,7015.01,4495650000
2018-09-01,7015.01,7275,7010.98,7191.08,4116050000
2018-09-02,7191.07,7328.99,7130,7295,4329540000
2018-09-03,7294.99,7339.52,7192.99,7256.98,4087760000
2018-09-04,7256.48,7402.5,7229.94,7360,4273640000
2018-09-05,7359.99,7384,6664.07,6687.96,5800460000
2018-09-06,6687.96,6703.73,6272.73,6495,5523470000
2018-09-07,6495,6530,6325,6395.01,4264680000
2018-09-08,6395.01,6460,6116,6188,3835060000
2018-09-09,6188,6450,6147,6235.01,3671890000
2018-09-10,6235.02,6375.13,6221.49,6300,3714100000
2018-09-11,6300,6390,6176.76,6282.53,3849910000
2018-09-12,6282.53,6340.94,6191.1,6326,4064230000
2018-09-13,6326,6530,6323.64,6485.99,4210910000
2018-09-14,6485.99,6580,6378.05,6478.04,4076220000
2018-09-15,6478.05,6565,6470,6518.68,3216300000
2018-09-16,6518.68,6521.75,6323.68,6498,3273730000
2018-09-17,6498,6529.75,6207.55,6250.7,3910780000
2018-09-18,6250.71,6384.04,6228,6335.7,4180090000
2018-09-19,6335.69,6511,6106.37,6386.94,4431340000
2018-09-20,6386.95,6530,6337,6493.11,4348110000
2018-09-21,6493.11,6777.1,6492.5,6750,6531940000
2018-09-22,6750,6823,6628.01,6707.33,4509660000
2018-09-23,6707.34,6777,6660.05,6696.99,4197500000
2018-09-24,6696.99,6716.16,6555.99,6582.09,4177310000
2018-09-25,6582.09,6582.1,6320.5,6436.89,4726180000
2018-09-26,6435,6537.26,6380.62,6455.66,4437300000
2018-09-27,6455.65,6734.79,6430,6680.01,4606810000
2018-09-28,6680.01,6786.73,6528.13,6620.01,5014430000
2018-09-29,6620.01,6620.01,6452.02,6581,4363690000
2018-09-30,6581,6642.28,6523,6605,4002280000
2018-10-01,6605,6639.33,6474.9,6572.83,4000970000
2018-10-02,6572.83,6591.37,6452,6498.46,3979260000
2018-10-03,6498.47,6507.95,6398.96,6466.03,3887310000
2018-10-04,6466.03,6603.01,6454.38,6547.45,3838410000
2018-10-05,6547.45,6641,6510.58,6593.94,3671500000
2018-10-06,6593.94,6594.39,6536,6552.43,3259740000
2018-10-07,6552.42,6585.01,6491.81,6570,3306630000
2018-10-08,6569.99,6681.19,6545.63,6608.07,3979460000
2018-10-09,6607.53,6612.86,6552.5,6589.48,3580810000
2018-10-10,6589.48,6591.32,6445.48,6524.56,3787650000
2018-10-11,6524.56,6524.56,6033.34,6154.69,5181640000
2018-10-12,6154.68,6235.2,6111.97,6188.01,3783500000
2018-10-13,6188.01,6212,6178,6196,3064030000
2018-10-14,6196.01,6288.45,6151,6183.49,3085320000
2018-10-15,6183.52,6810,6151.58,6440.42,7370770000
2018-10-16,6440.43,6493.11,6375,6457.11,4074800000
2018-10-17,6457.1,6459.99,6411.19,6443.7,4088420000
2018-10-18,6443.69,6489.83,6355,6394.96,3924080000
2018-10-19,6394.96,6409.61,6353.86,6382.99,3578870000
2018-10-20,6382.99,6420,6369,6414,3379130000
2018-10-21,6413.99,6452.87,6405.57,6415.88,3253610000
2018-10-22,6415.87,6427.63,6377.77,6407.65,3672860000
2018-10-23,6407.64,6411.5,6360,6395.14,3716150000
2018-10-24,6395.13,6471,6395.13,6415.98,3424670000
2018-10-25,6415.97,6422,6377.5,6395.58,3230550000
2018-10-26,6395.58,6450,6383.54,6404.87,3306050000
2018-10-27,6404.87,6421.76,6390,6409.12,3393250000
2018-10-28,6409.11,6415,6380.01,6403.62,3445190000
2018-10-29,6403.63,6414.99,6211,6266,4199910000
2018-10-30,6266,6289,6240.54,6267.63,3781100000
2018-10-31,6267.63,6353.24,6201.67,6304.18,4191240000
2018-11-01,6304.18,6360,6293.44,6344,3789400000
2018-11-02,6344,6378.77,6333.94,6349.8,4234870000
2018-11-03,6349.8,6351.7,6315.91,6331.96,3658640000
2018-11-04,6331.96,6464.15,6313.17,6423.28,4390020000
2018-11-05,6423.29,6439.99,6372,6404,4174800000
2018-11-06,6404,6449.65,6387.82,6448.5,4700040000
2018-11-07,6448.5,6540,6448.5,6503.12,4941260000
2018-11-08,6503.12,6511.88,6388,6406.24,4665260000
2018-11-09,6406.24,6415,6305,6334.89,4346820000
2018-11-10,6334.89,6374,6327.46,6347.42,3705320000
2018-11-11,6347.42,6360,6271.15,6357.6,3939060000
2018-11-12,6357.6,6383.59,6305.95,6327.87,4295770000
2018-11-13,6327.87,6328.22,6252.5,6259.34,4503800000
2018-11-14,6259.35,6293.38,5280.93,5605.46,7398940000
2018-11-15,5605.01,5645,5188,5579.52,7032140000
2018-11-16,5579.5,5609.91,5410,5512.24,5279320000
2018-11-17,5512.26,5544,5450.83,5504.17,4303150000
2018-11-18,5503.34,5665,5503.34,5560,4159680000
2018-11-19,5560,5560,4670.05,4733.5,7039560000
2018-11-20,4736.67,4889,4035,4349.23,8428290000
2018-11-21,4349.24,4627.55,4239.01,4545.11,6120120000
2018-11-22,4545.12,4589,4238.69,4265.36,4569370000
2018-11-23,4268.18,4366.05,4085.73,4283.8,4871490000
2018-11-24,4283.8,4370.78,3650.84,3774.99,4679500000
2018-11-25,3775,4120,3456.78,3936.69,6825640000
2018-11-26,3936.7,4076.25,3508,3731.32,6476900000
2018-11-27,3731.01,3830,3562.9,3775,5998720000
2018-11-28,3775.01,4365,3775,4225.03,7280280000
2018-11-29,4224.86,4414.89,4077.88,4248,6503347767
2018-11-30,4247.99,4297.71,3869,3976,6048016717
2018-12-01,3976.01,4277,3910.08,4142.01,5375314093
2018-12-02,4142.01,4266,4036,4103.19,5262697895
2018-12-03,4102.8,4119.98,3741.95,3833.47,5089570994
2018-12-04,3833.47,4035.1,3732.43,3901.84,5028069239
2018-12-05,3901.84,3912.53,3660,3694.39,5302481574
2018-12-06,3694.39,3849,3400,3433.26,5878333109
2018-12-07,3433.3,3550,3212,3380.01,6835615448
2018-12-08,3380,3495,3253.66,3401,5305024497
2018-12-09,3401,3642.51,3367.79,3531.18,4947372847
2018-12-10,3531.18,3590.71,3354.97,3410.15,5020968740
2018-12-11,3410.15,3424.92,3293.49,3349.36,4696765188
2018-12-12,3350.27,3486.16,3325.58,3430.24,4139364829
2018-12-13,3430.24,3439.63,3227.96,3265,4343372456
2018-12-14,3265,3294.9,3135,3195.71,4372763663
2018-12-15,3195.71,3228.69,3128.89,3183,3551763561
2018-12-16,3183.01,3258,3181.24,3195,3744248994
2018-12-17,3194.99,3585.95,3184.28,3496.82,5409247918
2018-12-18,3497.1,3688,3436.5,3667.77,5911325473
2018-12-19,3667.76,3928.15,3637.17,3682.51,6810689119
2018-12-20,3682.51,4175,3661.5,4075.34,8927129279
2018-12-21,4075.33,4162.27,3775,3839.06,7206015706
2018-12-22,3839.26,4005,3790.16,3980.46,5605823233
2018-12-23,3981.24,4050,3903.6,3944.93,6151275490
2018-12-24,3944.92,4239.37,3944.92,4034,7240968501
2018-12-25,4034,4045.41,3675.86,3780,6158207293
2018-12-26,3780,3849.2,3685.02,3809.88,5326547918
2018-12-27,3809.88,3841.21,3567,3589.89,5130222366
2018-12-28,3589.89,3971.58,3576.12,3888.06,5631554348
2018-12-29,3887.58,3944.33,3706,3729.31,4991655917
2018-12-30,3729.31,3863.06,3691.01,3829,4770578575
2018-12-31,3829,3835.4,3625,3691.86,4661840806
2019-01-01,3691.87,3841.17,3651.02,3826.1,4324200990
2019-01-02,3826.1,3916.57,3770.07,3890.79,5244856836
2019-01-03,3890.8,3893.8,3758.07,3787.57,4530215219
2019-01-04,3787.57,3849,3730,3820.25,4847965467
2019-01-05,3820.82,3874.12,3775,3798.62,5137609824
2019-01-06,3799.99,4088,3756.01,4040.99,5597027440
2019-01-07,4040.98,4070,3968.79,4006.01,5228625637
2019-01-08,4005.97,4114.8,3943.36,3993.86,5306593305
2019-01-09,3993.85,4042.2,3962.12,4004.12,5115905225
2019-01-10,4004.13,4035.21,3560,3626.12,6874143796
2019-01-11,3626.12,3699.99,3576,3635.69,5538712865
2019-01-12,3634.73,3649.18,3557.29,3619.41,4778170883
2019-01-13,3619.38,3641.86,3481.54,3514.24,4681302466
2019-01-14,3514.24,3711.11,3509.24,3664.19,5651384490
2019-01-15,3664.18,3684.38,3538.63,3580.76,5537192302
2019-01-16,3580.19,3666.73,3572.52,3609.71,5394457145
2019-01-17,3609.71,3657,3541,3640.65,5464420383
2019-01-18,3640.64,3643.69,3580.16,3607.85,5002961727
2019-01-19,3607.85,3765.9,3604.9,3682.65,5955691380
2019-01-20,3683.5,3703.39,3481.01,3536.19,5582489560
2019-01-21,3537.56,3568.95,3487.37,3531.76,5004347059
2019-01-22,3531.75,3611.5,3425,3577.03,5313623556
2019-01-23,3577.04,3614.47,3523.64,3553.01,5433755649
2019-01-24,3553.01,3595.83,3530.1,3568.97,5262869046
2019-01-25,3568.97,3578.79,3510.01,3562.17,5265847539
2019-01-26,3562.17,3657.76,3540,3556.07,5098183235
2019-01-27,3556.07,3562.9,3470.14,3531.02,5570752966
2019-01-28,3531.02,3535.92,3374.01,3429.95,6908930483
2019-01-29,3429.95,3438.4,3337.87,3397.42,5897159493
2019-01-30,3395.74,3459.41,3372.97,3437.55,5955112627
2019-01-31,3437.55,3473.4,3396.74,3411.5,5831198271
2019-02-01,3411.5,3458.26,3369.62,3437.5,5422926707
2019-02-02,3437.5,3483.25,3414.49,3468.43,5071623601
2019-02-03,3468.43,3471.76,3386.45,3414.78,5043937584
2019-02-04,3415.69,3435,3395.1,3409.57,5332718886
2019-02-05,3409.57,3429.46,3400,3428.4,5227549545
2019-02-06,3428.41,3441,3340.8,3367.36,5482196038
2019-02-07,3366,3383.14,3352.01,3359,5004962683
2019-02-08,3358.99,3711,3344,3621.99,7735623101
2019-02-09,3622,3644.08,3597,3623.73,6158833645
2019-02-10,3623.73,3654.28,3578.59,3648.84,6282256903
2019-02-11,3648.85,3652,3579.38,3590.36,6277056434
2019-02-12,3590.36,3618.77,3550,3588.06,6480384532
2019-02-13,3588.06,3627.99,3562.98,3576.68,6438903823
2019-02-14,3576.69,3589,3535.1,3561.5,6271044418
2019-02-15,3561.49,3620.22,3545.89,3566.59,6091952231
2019-02-16,3566.59,3607.36,3565.5,3582.37,5934744052
2019-02-17,3582.37,3675,3557.43,3625.08,7039512503
2019-02-18,3625.08,3917,3616.18,3867,9908216640
2019-02-19,3867,3969.54,3841.54,3888.01,9933626655
2019-02-20,3888.37,3967.19,3867.13,3938.99,8693373948
2019-02-21,3939,3988,3869.45,3897.71,7775128102
2019-02-22,3897.71,3956.43,3886.15,3942.02,7826525254
2019-02-23,3942.02,4156.1,3911.3,4110,8922258316
2019-02-24,4110,4188.79,3712.84,3734.22,10794227451
2019-02-25,3734.23,3860,3731.09,3818.79,9318796067
2019-02-26,3818.78,3826.37,3763.71,3799.48,7931218996
2019-02-27,3799.49,3823.13,3655,3799.91,8301309684
2019-02-28,3800.35,3910,3754.37,3792.14,8399767798
2019-03-01,3792.14,3843,3791.31,3806.17,7661247975
2019-03-02,3806.17,3818.08,3763,3809.7,7578786076
2019-03-03,3809.7,3815.48,3763.62,3786.93,7253558152
2019-03-04,3786.93,3804.99,3672.39,3700.72,9029175788
2019-03-05,3700.02,3876.65,3692.36,3844.59,10174126415
2019-03-06,3844.59,3894.7,3812,3851.89,9175291529
2019-03-07,3851.89,3891,3830.79,3857.05,9584165519
2019-03-08,3857.04,3910.88,3771,3843.12,10638638944
2019-03-09,3842.62,3947.33,3834.59,3917,10796103518
2019-03-10,3917,3917,3867.84,3900.93,9713267607
2019-03-11,3900.93,3911.83,3817.01,3849.68,10125901903
2019-03-12,3849.67,3875.33,3796.71,3860,9809887079
2019-03-13,3860,3871.02,3827.5,3851.02,9469184841
2019-03-14,3851.02,3900,3779.28,3853.95,10480789570
2019-03-15,3853.95,3910,3846.79,3902.8,9394210605
2019-03-16,3902.8,4037.47,3900.89,3990,9856166973
2019-03-17,3990,3991,3936.3,3967.01,8221625400
2019-03-18,3967.01,4015.7,3937.69,3970.5,9646954186
2019-03-19,3969.68,4009.61,3952.08,4000.85,9344919956
2019-03-20,4000.85,4044.82,3965.43,4031.85,10175916388
2019-03-21,4032.68,4056.33,3915.14,3972.76,10831212662
2019-03-22,3972.76,3998.01,3961.7,3983.78,9252935969
2019-03-23,3983.77,3997.01,3960.25,3983.43,9578850549
2019-03-24,3982.45,3982.45,3946,3969.52,9144851065
2019-03-25,3969.52,3976.47,3858,3907.53,10359818883
2019-03-26,3907.54,3923.9,3880.64,3921.45,10707678815
2019-03-27,3922.41,4035.8,3914.9,4026.53,10897131934
2019-03-28,4026.54,4026.54,3994,4011.17,9353915899
2019-03-29,4011.98,4101.5,4007.78,4091.01,10918665557
2019-03-30,4091.01,4131.87,4042.51,4094.14,9732688060
2019-03-31,4094.14,4103,4077.01,4094.99,9045122443
2019-04-01,4095,4149.5,4051.53,4137,10157794171
2019-04-02,4137.01,5121,4132.02,4901.93,21315047816
2019-04-03,4901.92,5345,4787.11,4975.97,22899891582
2019-04-04,4975.13,5071.34,4778,4906.49,18251810240
2019-04-05,4907.92,5066.59,4887.34,5040.66,16837325387
2019-04-06,5040.95,5244.04,4925,5049.22,16929795194
2019-04-07,5049.18,5270.33,5029.7,5194.79,16655416140
2019-04-08,5194.76,5352.5,5132.28,5285.54,17154113634
2019-04-09,5286.82,5287,5145,5187.21,14722104361
2019-04-10,5187.21,5488,5164.49,5318.58,15504590933
2019-04-11,5322.02,5342.74,4967.24,5041.3,16555616019
2019-04-12,5040.11,5118.56,4901.99,5078.19,13675206312
2019-04-13,5078.19,5123.28,5036.74,5066.22,10823289598
2019-04-14,5065.02,5191.19,5013.81,5164.27,10391952498
2019-04-15,5163.81,5193.01,4945.54,5029.99,12290155061
2019-04-16,5029.99,5229.97,5016.45,5202.9,11618660197
2019-04-17,5201.21,5272.32,5173.11,5227,12438480677
2019-04-18,5227,5318.18,5222.26,5280.49,13256489918
2019-04-19,5280.5,5359.47,5196.7,5290.36,13780238655
2019-04-20,5290.37,5359.98,5260.24,5319.89,13169647522
2019-04-21,5319.9,5349.16,5213.34,5297.64,13731844223
2019-04-22,5297.64,5440.84,5250.45,5387.6,14601631648
2019-04-23,5387.6,5650.01,5361.01,5532.75,15867308108
2019-04-24,5532.75,5624.47,5374,5441.9,17048033399
2019-04-25,5440.59,5512.12,4963,5134.81,15330283408
2019-04-26,5134.82,5295.03,5041.14,5159.51,16812108040
2019-04-27,5159.5,5221.24,5117.46,5170.6,13111274675
2019-04-28,5171.9,5214.5,5101,5155,12819992056
2019-04-29,5155,5189.54,5072.01,5148.25,13735490672
2019-04-30,5148.25,5285,5126.25,5270.69,13878964574
2019-05-01,5270.68,5358.39,5265.61,5321.15,13679528236
2019-05-02,5321.15,5422.99,5306.09,5390.01,14644460907
2019-05-03,5390,5796.93,5363,5657.4,18720780006
2019-05-04,5657.41,5846.88,5512,5770.01,17567780766
2019-05-05,5770.01,5782.22,5627.35,5715.86,14808830723
2019-05-06,5715.86,5753.66,5564.93,5687.9,15737171804
2019-05-07,5687.9,5974.51,5687.9,5748.45,18026409033
2019-05-08,5748.47,5990,5656.26,5948.41,15320605300
2019-05-09,5947,6171.1,5934.49,6153.09,16784645411
2019-05-10,6153.09,6430,6108.81,6343.14,19419875368
2019-05-11,6342.99,7464.13,6342.98,7219.95,28867562329
